message,is_toxic
"optional: You could also do **match.groupdict(), thus killing the need for the _raw_diff_components variable. Up to you, I could see benefits either way.",0
"Nits: can we use space instand of tab in 21-25, 27",0
"There is not big difference in code for on/off, and we have already these tests in test_manager: ",0
I got confirmation from Boot ROM team that PLLP is configured by HW to 408MHz. BR doesn't touch PLLP setting except enables it. That is why bit 28 in base register is still zero when entering function clock_init(). TRM needs to be updated. The m/n/p/cpcon values are copied from kernel code. Also that matches what has been used in u-boot.,0
list_replication_targets should be brought back here as well.,0
"I want to ensure that none of the fields get dropped, for, e,g;, if resource_state got dropped accidentally in the code, there should be a failure.",0
"this bunch of mocks is really suspicios, makes me feel like nothing is really tested though I know it is, but that's definitely not a good pattern to use. I'll add Maru and Assaf as they have beter vision on this",0
Can SFC have a colon like everybody else?,0
"Yup, we will kill the L43 one with the decorator, this one needs more thought.",0
"You can just use std::numeric_limits::min() and max() instead of Get Int Limit, they are constexpr in C++11",0
"This seems rather obscure. Also, do you really need sudo to kill a child process?",0
Thank you very much for your review. This is really a stupid error due to my carelessness. I'll fix it in next patch.,0
mmc.h should go after dw_mmc.h.,0
Please get rid of blank line.,0
"nit: may be it's more clear if you .strip('\n') at your _get_value_from_conf_file above, instead of doing it at each kill..",0
style nit: kill the unnecessary parens,0
"Forgive me. Sometime I am dumb, and I love reinventing the wheel.",0
"What are libcutils, libutils, and libc++ doing in this list? Any app using the platform version of those libraries needs be punished. In any case, libc++.so won't be there before L.",0
you'll need to fix those empty whitespaces.,0
tmp == nullptr,0
Real application not needed. Use dummies.,0
I added comments on this issue previously. I made changes to make sure the NOTBUILD and ABORTED status are not supported thus not changing the old behavior.,0
It should be volume Meta Data Response Parameters instead of volume Meata Data Response Parameters.,0
"you are missing a $, this condition will never be true.",0
this might be a dumb question but why are both acl_objs and acl_values needed?,0
"Unfortunately, no. Prior to 1.7 Django uses django.utils.datastructures.Sorted Dict for self.base_fields and self.fields.",0
what about rw_handles.Image Read Handle.return_value = fake_Image Read Handle,0
Why use this? Won't the socket be closed by the garbage collector and closed as soon as it goes out of scope?,0
"maybe a dumb question, but _get_boot_device() will call client.list_boot_devices() if drac_boot_devices is None, so why bother doing this here, instead of letting it be done in _get_boot_device()?",0
"If this fails, do you want to return a model update with replication_status ass 'error'?",0
"in dvr case, mech_context is assigned by L1138, and then overwritten by L1154. so the value used by L1159-1161 is the one from L1154. am i missing something?",0
"Probably an ignorant question, but why is the metric being decremented by 1?",0
You should remove *ars and use extra_args just as you did above.,0
use cros_build_lib_unittest.Run Command Test Case instead of cors_test_lib.Test Case,0
"Can we modify the generating script at [1] to not use a new year when it is executes and use a hardcoded year instead? This creates unnecessary diffs. Or alternatively, let's reproduce.sh once on a precursor CL, to make it easier to discern the changes that happen because of the iron-form-element removal. [1] ",0
"Yea, I'll shoot for L1.",0
dumb linters :-),0
we want to kill USE=cros_embedded and avoid dumping into the big bucket with new code,0
"remove useless pass, in general coverage consider them as dead code.",0
"Is there any need for setting the return_value of the mocks above? I don't see any assertions below that 'fake-device' or 'fake-video-spec' are being passed to any functions, so I don't believe a return_value is needed on either mock...",0
This is a really complicated data structure. Re-think your test design here. From your comment this seems like it should be as follows - A pid should have a mapping to it's averages across timesteps. So this could be type Foo = set> Then all you need to have is a sets,0
My git fu is weak; i'll put these back.,0
"oh, yeah, you have -UNDEBUG in your makefiles. ignore me.",0
"> =n isn't valid syntax ... unless our custom scripts are checking for that, but i don't think they are But apparently it's doing enough to block Matthias... > stop looking closely at code! that's how you find bugs! Dear me, I've forgotten my manners! I think I've lost my rubber stamp somewhere.",0
delete all of this src_unpack and replace with S=${WORKDIR},0
"`for m in mocks` would be more idiomatic and slightly clearer here. You could save a couple of lines by iterating over `mocks + [mock_touch, mock_handler]`.",0
"consider parameterizing these tests as they all seem to be duplicated for white and black (param would be white, black) also the comments seem like they belong above the TEST_F instead of inside the test body",0
why not just use the ids here? names do not need to be unique in neutron,0
Because I'm an idiot. -- fixing now. good catch. :),0
I don't quite get why we let the provisional navigation to happen. What if we had one prior to executing JS url? Should we clear that one at least?,0
ouch! will fix.,0
V8_UNITTESTS_COMPILER_CODE_ASSEMBLER_UNITTEST_H_ here and below.,0
"The RDO package name for pymysql is ""python2-Py My SQL"" but there is also a metapackage ""python-Py My SQL"". pymysql does not exist. ",0
I think the logic here needs to be: all_the_same = True for ... if not match_found: all_the_same = False ... test_result['pass'] = not all_the_same,0
"feel free to put this into it's own bug/patch, I think it should go in ASAP.",0
note: this will need to be replaced by a Loop Timer in the future,0
SSHManager() doesn't contain implementation of remote execute commands like execute_through_host in os_actions.py,0
useless braces,0
Super ultra pedantic nit: s/Which/This/,0
bad indentations.,0
Please add a consistent prefix like BOOTSTAGE_ to each of these,0
"you want ""$*"" here, or maybe just ""$1""",0
Is it better to add parentheses here? qe.Neutron Client Exception(),0
iqn = self.test_vol,0
"nit: CURLMsg* curl_msg = curl_multi_info_read(curl_multi_handle_, &msgs_in_queue);",0
