id,pr_number,user,submitted_at,state,body,deberta_sentiment_label,deberta_confidence
36224664,2967,ijuma,2017-05-04T10:57:11Z,COMMENTED,i did a first pass and left a few comments.,0,0.9540184736251831
40797196,2967,ijuma,2017-05-29T18:47:12Z,COMMENTED,"sorry for the delay, i finally had a chance to complete my review. i left 4 comments questions in this pr and submitted a separate pr with an alternative to the thread local buffers: [a link] i would normally do the pr with your branch as the target, but because i rebased my branch on trunk (and fixed the merge conflicts), this would not have the desired effect. please take a look at the other pr and we can decide what we should pull into this pr.",-1,0.9870300889015198
36648931,2967,hachikuji,2017-05-30T17:21:30Z,COMMENTED,"thanks for the patch. i didn't look deeply at the changes in `kafkalz4blockinputstream`, but i left a few comments in `abstractlegacyrecordbatch`.",1,0.9124434590339661
41113956,2967,ijuma,2017-05-31T01:17:10Z,APPROVED,"thanks for the pr, this is a huge performance improvement. :)",1,0.9971754550933838
28369642,2719,dguy,2017-03-22T12:40:11Z,COMMENTED,thanks just left a couple of questions,1,0.5259987711906433
30490944,2719,dguy,2017-04-03T11:24:15Z,APPROVED,"thanks , lgtm",1,0.9195244312286377
30623293,2719,mjsax,2017-04-03T20:25:34Z,APPROVED,lgtm,0,0.9618706703186035
685385770,10822,rhauch,2021-06-16T17:21:11Z,COMMENTED,"very nice work, . thanks for this thorough contribution. some comments inline.",1,0.9950782060623169
686469520,10822,rhauch,2021-06-17T16:00:15Z,COMMENTED,"thanks for the updates, . i have a few more comments below.",1,0.9608611464500427
688805399,10822,rhauch,2021-06-21T20:41:37Z,COMMENTED,"thanks for the updates, . looks really good, and almost there. i do have a few more questions/suggestions.",1,0.9938574433326721
688949564,10822,rhauch,2021-06-22T00:04:48Z,COMMENTED,a few more comments. otherwise looks good.,1,0.8925569653511047
686641402,10822,kkonstantine,2021-06-22T06:19:35Z,COMMENTED,"thanks for the clean implementation half way to the end of the review myself, i'm posting in the meantime the first round of comments (stylistic and minor mostly) while i'm focusing on the functional changes and the tests too.",1,0.9426107406616211
690678772,10822,rhauch,2021-06-23T13:56:04Z,APPROVED,"lgtm. thanks, , for the extra effort on this feature. i couldn't comment directly on [a link], but i'm fine with using `shouldrestarttasks()` if thinks it's more consistent.",1,0.9794720411300659
694582981,10822,kkonstantine,2021-06-29T06:41:50Z,COMMENTED,thanks for addressing the comments i also like that you included system tests as well as its. i think we are close. will check the its a bit more but i think these are the comments i have mostly.,1,0.9852027297019958
696790998,10822,kkonstantine,2021-07-01T04:06:20Z,APPROVED,nice work . thanks for the extensive test coverage. lgtm,1,0.996178150177002
2022090350,15640,cadonna,2024-04-25T11:47:52Z,COMMENTED,thanks for the pr ! i made a first pass. here is my feedback.,1,0.9915512800216675
2024632959,15640,cadonna,2024-04-26T11:36:00Z,COMMENTED,"thanks for the updates and the explanations, ! i made a second pass and had some comments. could you have a look at this pr since you are more familiar withe the code than me. i want to ensure that i did not miss anything important. here i have a comment, i could not put at the right location in the code: on line 1362, in `commitsync()` the consumer waits on the `commitfuture` with a timer. i think, it should not wait on a timer there since we already wait on a timer in the background thread.",1,0.9917640089988708
2031976848,15640,philipnee,2024-04-30T21:36:25Z,COMMENTED,hi - i left some minor comments.,0,0.9903337359428406
2035910325,15640,cadonna,2024-05-02T15:38:37Z,COMMENTED,thanks for the updates ! here my feedback on the production code. next i will look at the test code.,1,0.9893256425857544
2037790307,15640,cadonna,2024-05-03T11:20:01Z,COMMENTED,"thanks for the updates, ! i finally was able to go over the test code.",1,0.9942580461502075
2057631572,15640,cadonna,2024-05-15T11:12:36Z,COMMENTED,"thanks for the updates, ! here my comments!",1,0.9900903701782227
2068146827,15640,cadonna,2024-05-21T10:10:20Z,APPROVED,"thanks for the updates, ! as far as i understand from the discussion, and you have a plan for the follow-up prs. so this pr can be merged. i just have two minor questions about the tests. you know best if you want to consider my comments.",1,0.9867202639579773
2070245473,15640,cadonna,2024-05-22T06:33:52Z,APPROVED,"thanks for the updates, ! once approves, i will merge the pr,",1,0.9882688522338867
2071697386,15640,lianetm,2024-05-22T15:57:36Z,APPROVED,"thanks for your patience and great effort here , lgtm to merge and move on with the follow ups. just to recap, this is what i see should be address next related to timeout enforcement: 1. [a link] 2. [a link] 3. [a link] also please let's have a jira to address [a link] comment to remove the test we agreed brings no value. thanks again! cc.",1,0.995185911655426
